epoch,train_acc,train_loss,validation_acc,validation_loss,test_acc,test_loss
51,0.9057971014492754,0.2507318081199259,0.9208860759493671,0.18736610147688124,0.9668769716088328,0.09916978858803448
52,0.9026268115942029,0.23567478396538374,0.939873417721519,0.1818789831466145,0.9700315457413249,0.12165671634628732
53,0.9153079710144928,0.22777099788620853,0.9018987341772152,0.2701224444641007,0.9716088328075709,0.11174404824544724
54,0.9085144927536232,0.23205311628787414,0.9493670886075949,0.1633586287498474,0.9621451104100947,0.11387568530565324
55,0.9166666666666666,0.22662677804844966,0.9367088607594937,0.17138477373454306,0.9700315457413249,0.09601433333132024
56,0.916213768115942,0.21748226103575333,0.9525316455696202,0.14329571318295267,0.9652996845425867,0.11022899910580906
57,0.9166666666666666,0.22076648738289226,0.9430379746835443,0.18242818199925953,0.9700315457413249,0.10324248463209522
58,0.9166666666666666,0.21455493088865626,0.9367088607594937,0.18798622654543984,0.9668769716088328,0.11924966535910866
59,0.9184782608695652,0.23595702124462611,0.939873417721519,0.16732177531553638,0.9747634069400631,0.09739282180702216
60,0.9193840579710145,0.2061360153383103,0.939873417721519,0.17556074799762833,0.9558359621451105,0.14088338666662917
61,0.9202898550724637,0.20508709312349127,0.930379746835443,0.1864600810739729,0.9589905362776026,0.11823503412061225
62,0.9103260869565217,0.2001827300350735,0.9462025316455697,0.17092698833180797,0.9700315457413249,0.09665306784384149
63,0.926177536231884,0.1940683902821679,0.939873417721519,0.1612989463739925,0.9700315457413249,0.08685806573760745
64,0.9316123188405797,0.18419652999095296,0.9335443037974683,0.18213704393969643,0.973186119873817,0.10354439998780818
65,0.9397644927536232,0.17689814656109049,0.9525316455696202,0.1374111912316746,0.9652996845425867,0.10555014691903795
66,0.9316123188405797,0.2031761359801327,0.9588607594936709,0.14958354561693138,0.9716088328075709,0.10387631001771967
67,0.9311594202898551,0.1782507923418197,0.9620253164556962,0.15468417832420933,0.973186119873817,0.09995897571360202
68,0.9334239130434783,0.21314118581189626,0.9493670886075949,0.1524377278983593,0.9479495268138801,0.16070220129270302
69,0.9293478260869565,0.18952221741926842,0.9556962025316456,0.13953923703067833,0.9716088328075709,0.11103292778256889
70,0.9343297101449275,0.19202662891019945,0.9588607594936709,0.14026515930891037,0.9637223974763407,0.1159412503659137
71,0.9379528985507246,0.21665950432635736,0.939873417721519,0.17025107890367508,0.9684542586750788,0.10507851919943564
72,0.9270833333333334,0.18992857961658982,0.9367088607594937,0.16725136091311774,0.973186119873817,0.10067204787016013
73,0.9352355072463768,0.17543516710292603,0.939873417721519,0.16635656812124783,0.9637223974763407,0.11342677692147463
74,0.9189311594202898,0.23596387086571127,0.9462025316455697,0.16679021136628258,0.9700315457413249,0.08722722549971781
75,0.9343297101449275,0.17468792443042216,0.9493670886075949,0.15995014996992218,0.9700315457413249,0.10515458281703391
76,0.9356884057971014,0.162607763097554,0.939873417721519,0.1800945864783393,0.9763406940063092,0.0910283809736077
77,0.9207427536231884,0.20371670335315276,0.9462025316455697,0.1660994158850776,0.9747634069400631,0.10202467230785835
78,0.9384057971014492,0.16794011701384318,0.9525316455696202,0.14041774161159992,0.9652996845425867,0.11975883119693638
79,0.9370471014492754,0.18125462688613628,0.9556962025316456,0.13856285686294237,0.9684542586750788,0.12439271580660716
80,0.9270833333333334,0.1839468049398367,0.9525316455696202,0.14822541798154512,0.9621451104100947,0.11708371692312587
81,0.9343297101449275,0.17752256830209406,0.930379746835443,0.1638063896033499,0.9542586750788643,0.15265019491275061
82,0.936141304347826,0.16363312565870042,0.939873417721519,0.15142159991794163,0.9637223974763407,0.13213682169474564
83,0.9415760869565217,0.15237976352859667,0.9620253164556962,0.12877930824955305,0.9684542586750788,0.10278623093434266
84,0.9406702898550725,0.1526796613158523,0.9556962025316456,0.15958471347888312,0.9700315457413249,0.09543565063933401
85,0.9447463768115942,0.14322079925973347,0.9493670886075949,0.14850731752812862,0.9684542586750788,0.12489177866250668
86,0.9347826086956522,0.17598595530928476,0.9556962025316456,0.14659353262848324,0.9716088328075709,0.09332853923306654
87,0.9451992753623188,0.1503986564019452,0.9430379746835443,0.18352414502037895,0.9684542586750788,0.09485338994693991
88,0.9470108695652174,0.14803939882287945,0.9651898734177216,0.1221005991101265,0.9700315457413249,0.11254925627604519
89,0.9406702898550725,0.16232693810825763,0.9620253164556962,0.13731919560167524,0.9652996845425867,0.1196551551386763
90,0.9433876811594203,0.15896176446931085,0.9620253164556962,0.1350759013245503,0.9700315457413249,0.14402176112267434
91,0.9433876811594203,0.1527117162780917,0.930379746835443,0.18503908978568184,0.9700315457413249,0.1304647128111499
92,0.9356884057971014,0.16882190248672513,0.9430379746835443,0.14922474562707874,0.9700315457413249,0.0983196091531825
93,0.9415760869565217,0.1547260521168726,0.9493670886075949,0.1395140326478415,0.9747634069400631,0.09912729825622305
94,0.9461050724637681,0.1486581102607475,0.9556962025316456,0.14601104706525803,0.9716088328075709,0.09695419595932196
95,0.9456521739130435,0.13718485133047553,0.9588607594936709,0.13373690015739864,0.9716088328075709,0.10660725050471037
96,0.9528985507246377,0.1363305041593486,0.9620253164556962,0.13773310577703846,0.9747634069400631,0.11656256045190323
97,0.9542572463768116,0.13113111222459786,0.9588607594936709,0.1336424123081896,0.9716088328075709,0.11324985462583993
98,0.9402173913043478,0.15219246839051662,0.9620253164556962,0.1414720823781358,0.9779179810725552,0.09910295661355026
99,0.9393115942028986,0.1615710411814676,0.930379746835443,0.1861374071902699,0.9495268138801262,0.16903352909598893
100,0.9402173913043478,0.15271733871296697,0.9588607594936709,0.14022407763534123,0.973186119873817,0.11750002796639149
101,0.9343297101449275,0.1723151338705118,0.9462025316455697,0.16604034788906574,0.9589905362776026,0.13576325162093303
102,0.9447463768115942,0.141873046701801,0.9620253164556962,0.12785417752133477,0.9763406940063092,0.09551027545852489
103,0.9157608695652174,0.2665221921397724,0.9240506329113924,0.17789255579312643,0.9684542586750788,0.1295702446828057
104,0.9211956521739131,0.19202123490580614,0.930379746835443,0.15729183413916165,0.9700315457413249,0.12844163400586694
105,0.9307065217391305,0.16189461992378684,0.9367088607594937,0.19201041551099884,0.9605678233438486,0.18718964881554712
106,0.9519927536231884,0.13700165737258352,0.9683544303797469,0.12298255641427305,0.9637223974763407,0.13715345582520394
107,0.9316123188405797,0.2140205415316682,0.9367088607594937,0.17732500533262888,0.973186119873817,0.09756287378504087
108,0.948822463768116,0.1413491020060104,0.9620253164556962,0.14690563103391063,0.9716088328075709,0.12546881664495327
109,0.9524456521739131,0.13238548295761365,0.9620253164556962,0.13887858752989107,0.9668769716088328,0.15692437393590808
110,0.948822463768116,0.14816220782265282,0.9588607594936709,0.12196664895034498,0.9747634069400631,0.10329068092457754
111,0.9483695652173914,0.13999866942564645,0.9462025316455697,0.17580382939842013,0.9637223974763407,0.1392138314243455
112,0.9456521739130435,0.14496414417373962,0.9493670886075949,0.15214822048114407,0.9779179810725552,0.09146376958386482
113,0.9451992753623188,0.14021785568067993,0.9493670886075949,0.189395130922397,0.9652996845425867,0.13281871743330206
114,0.9492753623188406,0.13698519678597432,0.9588607594936709,0.14203121471736166,0.9763406940063092,0.10741151289671268
115,0.938858695652174,0.16113611019175986,0.9588607594936709,0.13511647025330198,0.9747634069400631,0.09677082100135617
116,0.9479166666666666,0.14102271282910436,0.9620253164556962,0.13541029890378317,0.9747634069400631,0.09174152739548222
117,0.9492753623188406,0.13626281001969523,0.9462025316455697,0.16538180576430428,0.944794952681388,0.20363306995070735
118,0.947463768115942,0.14988791424295175,0.9620253164556962,0.13467582046157783,0.9747634069400631,0.10089979146371326
119,0.9451992753623188,0.1462075612170325,0.9620253164556962,0.12112851937611897,0.973186119873817,0.09117198548291956
120,0.9365942028985508,0.15979536776633366,0.9430379746835443,0.1602412424981594,0.9810725552050473,0.09634282904995703
121,0.9551630434782609,0.1417880737749131,0.9620253164556962,0.14168251906004217,0.9652996845425867,0.12213421356481328
122,0.9393115942028986,0.18194702077333047,0.9588607594936709,0.1380862310114834,0.9668769716088328,0.12868632430265853
123,0.9515398550724637,0.12987763779507816,0.9620253164556962,0.13237113940219083,0.973186119873817,0.11554217647368971
124,0.9492753623188406,0.13569198408420535,0.9651898734177216,0.13607850277589428,0.9668769716088328,0.1376951327700609
125,0.9483695652173914,0.13987553180397852,0.9620253164556962,0.14092507399618626,0.9716088328075709,0.13639101405677043
126,0.9501811594202898,0.12747304354780825,0.9588607594936709,0.1370469629764557,0.973186119873817,0.12056660801968783
127,0.9461050724637681,0.14733682567442674,0.9462025316455697,0.156355956569314,0.9763406940063092,0.08802759238077622
128,0.9461050724637681,0.13956592669305595,0.9620253164556962,0.14015810605552462,0.9779179810725552,0.09564427835682995
129,0.9456521739130435,0.1336269664402673,0.939873417721519,0.18355314806103706,0.9700315457413249,0.09243771266253469
130,0.9406702898550725,0.15769537594979224,0.9651898734177216,0.12937860832446152,0.9716088328075709,0.11992665669746011
131,0.9329710144927537,0.17481445801862772,0.939873417721519,0.16780668828222486,0.9810725552050473,0.1217093210603037
132,0.9506340579710145,0.1289462239306042,0.9651898734177216,0.12611919972631666,0.9763406940063092,0.09986487245738604
133,0.9538043478260869,0.12395360725729362,0.9588607594936709,0.15938456646270222,0.9637223974763407,0.15050545706885474
134,0.9551630434782609,0.12010381175070137,0.9651898734177216,0.13128197317322096,0.9794952681388013,0.11716796143752474
135,0.9565217391304348,0.13364386742097745,0.9588607594936709,0.1587555735475487,0.9684542586750788,0.16763506008244708
136,0.9451992753623188,0.1351656098242687,0.9272151898734177,0.17260748561885622,0.973186119873817,0.13633818502574668
137,0.9483695652173914,0.13899659713649232,0.9462025316455697,0.16539247085650763,0.9779179810725552,0.08824647984185599
138,0.9519927536231884,0.12119651583792723,0.9620253164556962,0.13428972371750408,0.973186119873817,0.09781914497235496
139,0.958786231884058,0.1186225719857907,0.9556962025316456,0.15177054061657852,0.9558359621451105,0.17606061846814364
140,0.9596920289855072,0.11505444161593914,0.9493670886075949,0.14181135387884247,0.9716088328075709,0.1043873213305855
141,0.9510869565217391,0.1279548770930294,0.9715189873417721,0.10999633765055074,0.9763406940063092,0.1011894896050523
142,0.9429347826086957,0.15884759671230247,0.9588607594936709,0.12744706807037195,0.9637223974763407,0.1514504043857175
143,0.9420289855072463,0.1484167435462924,0.9620253164556962,0.1257373651282655,0.9763406940063092,0.1245621464396735
144,0.9524456521739131,0.12962946513046822,0.9683544303797469,0.12502260692417622,0.973186119873817,0.09219070454740799
145,0.9524456521739131,0.12609994989158452,0.9683544303797469,0.11624348204996851,0.9684542586750788,0.1327574727237286
146,0.9569746376811594,0.1395212827331346,0.9335443037974683,0.2122130903104941,0.9542586750788643,0.17017883595728658
147,0.9583333333333334,0.12932720904548964,0.9620253164556962,0.12005413592689568,0.973186119873817,0.10640565728719689
148,0.9533514492753623,0.12795048676755116,0.9683544303797469,0.11732840724289417,0.9684542586750788,0.12353725137041979
149,0.9551630434782609,0.12114865625736074,0.9683544303797469,0.11718019470572472,0.9684542586750788,0.1269306594331283
150,0.9447463768115942,0.16189873242831748,0.9145569620253164,0.20257694356971317,0.9794952681388013,0.10986355848083469
