epoch,train_acc,train_loss,validation_acc,validation_loss,test_acc,test_loss
1,0.5375905797101449,0.8004836517831554,0.5,0.7853925559255812,0.5157728706624606,1.3898032401737415
2,0.529891304347826,0.7289251158202904,0.6392405063291139,0.7442373169793023,0.6529968454258676,0.8773940942789379
3,0.5946557971014492,0.6795414703479712,0.6518987341772152,0.6734176344341702,0.6829652996845426,0.6807139202168113
4,0.6639492753623188,0.612071062343708,0.6518987341772152,0.6736555364396837,0.5962145110410094,0.82767674483751
5,0.6843297101449275,0.585413106109785,0.7341772151898734,0.581071698003345,0.7192429022082019,0.5742585266891279
6,0.7296195652173914,0.5386987527211508,0.7151898734177216,0.5775633586777581,0.7255520504731862,0.5339544086079848
7,0.7436594202898551,0.5155761069145756,0.740506329113924,0.5545890695518918,0.7160883280757098,0.5455755983528338
8,0.7595108695652174,0.5029631857422815,0.8164556962025317,0.4762156671947903,0.7681388012618297,0.5218006893992424
9,0.7771739130434783,0.4791884253854337,0.7943037974683544,0.471572693851259,0.7397476340694006,0.5350983099717843
10,0.7857789855072463,0.4753619574982187,0.819620253164557,0.4731282856729295,0.7681388012618297,0.5558691091443363
11,0.8106884057971014,0.4284842895424884,0.8639240506329114,0.4226366380850474,0.7665615141955836,0.5253100006988174
12,0.8070652173913043,0.4122715935758922,0.8512658227848101,0.39468538595570457,0.7870662460567823,0.4688031724409053
13,0.813858695652174,0.41880914882041403,0.8449367088607594,0.39597418242030674,0.7681388012618297,0.5078069846096792
14,0.8197463768115942,0.3815853388413139,0.8512658227848101,0.3801002850135167,0.7744479495268138,0.532571170871195
15,0.8342391304347826,0.3666295197562895,0.8544303797468354,0.3637147645155589,0.7823343848580442,0.5260017094643492
16,0.8442028985507246,0.3522792339756869,0.9018987341772152,0.3492600868145625,0.7902208201892744,0.4667266679829673
17,0.8541666666666666,0.33997392092925915,0.8670886075949367,0.3516921516921785,0.7823343848580442,0.5173168660778749
18,0.84375,0.35468474613583606,0.8607594936708861,0.4168013234933217,0.7476340694006309,0.6325495980287853
19,0.8532608695652174,0.34012924480265466,0.8765822784810127,0.31189486549960244,0.8154574132492114,0.44358244636341143
20,0.8586956521739131,0.32940396785304166,0.8481012658227848,0.396131220791075,0.7917981072555205,0.45320682193299655
21,0.8577898550724637,0.3506024460429731,0.8006329113924051,0.3961685084634357,0.7350157728706624,0.513305898363653
22,0.8745471014492754,0.30652607772229373,0.8892405063291139,0.30883615215619403,0.7728706624605678,0.593927474398362
23,0.8623188405797102,0.33636944687020953,0.8765822784810127,0.30615541338920593,0.7665615141955836,0.48865231239285906
24,0.8691123188405797,0.30727766097887704,0.8987341772151899,0.27178433040777844,0.7665615141955836,0.49760337840569646
25,0.8786231884057971,0.2941768035508584,0.9113924050632911,0.2608308427863651,0.805993690851735,0.3948105199164466
26,0.8994565217391305,0.2625505198603091,0.8639240506329114,0.3051814552810457,0.7649842271293376,0.4878407332457994
27,0.8976449275362319,0.26651579854281054,0.9208860759493671,0.25934666726324296,0.8201892744479495,0.4159890511318257
28,0.8913043478260869,0.2522624759138494,0.9272151898734177,0.25784370717075134,0.8201892744479495,0.4366120527449407
29,0.8935688405797102,0.26530516331178555,0.9272151898734177,0.2137719119588534,0.8138801261829653,0.3775836454312268
30,0.8953804347826086,0.2522862775494223,0.9145569620253164,0.22293119463655683,0.8123028391167192,0.3933194758198959
31,0.9044384057971014,0.2515710509125737,0.9177215189873418,0.22998415678739548,0.7854889589905363,0.42246439067744895
32,0.9112318840579711,0.24308864415987677,0.9240506329113924,0.2181280238760842,0.7996845425867508,0.43483976318844053
33,0.9030797101449275,0.24215697626704755,0.9335443037974683,0.22037134402328068,0.8123028391167192,0.40065763675068555
34,0.9003623188405797,0.2479745027595672,0.9335443037974683,0.18120479749308693,0.8264984227129337,0.46861600253338875
35,0.9012681159420289,0.2542182472736939,0.9208860759493671,0.21221106168296602,0.8138801261829653,0.38499654035427067
36,0.9184782608695652,0.2101415962088799,0.9272151898734177,0.2148827620678478,0.8123028391167192,0.41697255696022983
37,0.9098731884057971,0.23497556236343106,0.9525316455696202,0.17909706052806643,0.8359621451104101,0.3599147139803359
38,0.9121376811594203,0.218913449379413,0.9335443037974683,0.2015960489710172,0.8454258675078864,0.3584250057312219
39,0.916213768115942,0.22574935707709062,0.9367088607594937,0.20038915094402102,0.8406940063091483,0.36184328451360526
40,0.9257246376811594,0.19929447672937228,0.939873417721519,0.19521187411414254,0.8375394321766562,0.35223053242570085
41,0.9234601449275363,0.2065336777140265,0.9556962025316456,0.14776233583688736,0.8406940063091483,0.3971591127399159
42,0.9139492753623188,0.21827531767928082,0.9335443037974683,0.1772272355026669,0.8154574132492114,0.3718864590811886
43,0.9207427536231884,0.20719898281537968,0.9430379746835443,0.17299729254510668,0.8217665615141956,0.38048960616518007
44,0.9216485507246377,0.20174128465030505,0.9335443037974683,0.18615961405966017,0.8406940063091483,0.37391002559544223
45,0.9266304347826086,0.19785735043494598,0.9272151898734177,0.20576719525787565,0.805993690851735,0.3841289487103687
46,0.9234601449275363,0.20082358816179677,0.9335443037974683,0.20270831303464043,0.8485804416403786,0.4009168888197133
47,0.9252717391304348,0.22354194565095764,0.930379746835443,0.21954234937826791,0.8753943217665615,0.2998438070828438
48,0.9270833333333334,0.1910934474832122,0.9525316455696202,0.14905213233497408,0.8501577287066246,0.3411743048039314
49,0.9370471014492754,0.1799770720788966,0.9525316455696202,0.15976831482516396,0.8548895899053628,0.3352107440342048
50,0.9307065217391305,0.23249881261068842,0.9556962025316456,0.16458038489023843,0.8485804416403786,0.33218156595371273
51,0.9279891304347826,0.1909978527413762,0.9462025316455697,0.1571559471388658,0.8801261829652997,0.2906524626244056
